,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
174,COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3)cn2)cc1,,4.79,,,,,
175,CC1=NC(NCc2ccccc2)=NC(c2ccc(O)cc2O)C1C(=O)Nc1ccc(C)cc1,,4.63,,,,,
176,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cncc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,,7.38,,,,,
177,NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,,5.8,,,,,
178,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,,5.39,,,,,
179,C=CC(=O)Nc1cccc(Nc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)c1,,8.4,,,,,
180,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,,7.3,,,,,
181,CCN1CCN(CC(O)COc2ncnc3ccccc23)CC1,,6.34,,,,,
182,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(OCCOC)c(F)c3)ncc2F)C1,,6.26,,,,,
183,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,,7.0,,,,,
184,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,,8.08,,,,,
185,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(F)ccc4o3)c3c(N)ncnc32)C1,,7.67,,,,,
186,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,,5.51,,,,,
187,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC2CC2)cc1,,7.01,,,7.07,,
188,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccc[nH]5)sc34)cc2Cl)c1,,7.17,,,6.92,,
189,NC(=O)c1c(-c2ccc(Oc3cccc(C(F)(F)F)n3)cc2)nn(C2CCCN(C(=O)/C=C/C(F)F)C2)c1N,,5.92,,,,,
190,CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,,7.57,,,,,
191,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,,7.0,,,7.0,,
192,Cc1ccc(Nc2ncnn3cc(C)c(C)c23)cc1O,,6.7,,,,,
193,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,8.3,,,,,
194,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,,8.7,,,,,
195,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC(C)C)cc1,,7.62,,,7.52,,
196,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCCN4CCCC4=O)c3)ncc2F)cc1,,6.26,,,,,
197,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1cc(Cl)ccc1C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,6.84,,,,,
198,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(N)=O,,8.0,,,,,
199,CN(C)C/C=C/C(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(-c5ccccc5)ccc4o3)c3c(N)ncnc32)C1,,7.71,,,,,
200,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(C#N)c(-c3cn(C)c4cc(OCC5CCCN5C)ccc34)n2)c1,,6.12,,,,,
201,N#CCC[C@@H](Nc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,,7.34,,,,,
202,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,,6.82,,,,,
203,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCOCC1,,6.19,,,,,
204,CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ncnc2c1,,6.73,,,,,
205,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,,7.4,,,7.36,,
206,CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,,8.15,,,,,
207,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,,7.54,,,,,
208,CNS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)cc1,,5.79,,,,,
209,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,,1.6,,,,,
210,Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)cn2[C@@H]1CCN(C(=O)/C=C/CN2CCCC2)C1,,7.59,,,,,
211,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,,6.16,6.24,,5.45,,
212,Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3)cn2)cc1,,5.02,,,,,
213,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1,,7.35,,,,,
214,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,,5.21,,,,,
215,CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,,4.51,,,,,
216,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,,7.32,,,7.39,,
217,COc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,,9.0,,,,,
218,N#CC(C#N)=C1CCCc2c(O)cccc21,,2.92,,,,,
219,C=CC(=O)N1CC(Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1,,9.52,,,,,
220,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,,5.14,,,,,
221,Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,,8.49,,,,,
222,NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,,7.49,,,8.22,,
223,C=CC(=O)Nc1cc(Nc2ncc3ccc(-c4cccnc4)n3n2)c(OC)cc1N(C)CCN(C)C,,7.89,,,,,
224,C[S+]([O-])CCCCN=C=S,,5.05,,,,,
225,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOC,,6.99,,,,,
226,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccc(F)cc1,,4.81,,,,,
227,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,,6.0,,6.0,,,6.0
228,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)N1CCOCC1,,7.46,,,,,
229,Cc1cccc(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1O,,4.66,,,4.42,,
230,N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2,,3.25,,,,,
231,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,,5.65,,,,,
232,COc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OC,,8.4,,,,,
233,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,8.3,,,,,
234,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,,5.06,,,,,
235,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCS(C)(=O)=O,,7.72,,,7.15,,
236,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,,6.48,,,,,
237,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)CC,,6.7,,,,,
238,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,,8.54,,,,,
239,CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,,6.44,,,,,
240,C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,,5.92,,,,,
241,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1F,,6.26,,,,,
242,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,,6.03,,,,,
243,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,,5.42,,,,,
244,FC(F)(F)c1ccc(-n2cnnc2SCc2nc(COc3c(Cl)cccc3Cl)no2)cc1,,5.2,,,,,
245,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,,5.3,,,,,
246,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,,5.28,,,,,
247,CN1CCCN([C@@H]2CCCN(c3cnc(C(N)=O)c(Nc4ccc(C5(C)CCN(C6CCCC6)CC5)cc4)n3)C2)C1=O,,6.26,,,,,
248,C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)OC,,8.36,,,,,
249,OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,,6.94,,,,,
250,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,,4.65,,,,,
251,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,,8.68,,,,,
252,CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,,8.3,,,,,
253,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1,,5.54,,,,,
254,Cc1nc(O)c2c(ccc3[nH]c(Nc4c(Cl)cccc4Cl)nc32)c1C,,4.0,,,,,
255,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,,7.92,,,,,
256,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCC4(CC3)OCCO4)c3ncnc(N)c23)cc1,,6.26,,,,,
257,COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,6.48,,,,,
258,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,,7.36,,,,,
259,O=C(/C=C/c1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,,5.78,,,,,
260,N#C/C(=C/c1ccc[nH]1)C(=O)O,,2.87,,,,,
261,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,,5.51,,,,,
262,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,,5.85,,,,,
263,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,,8.72,,,6.71,,
264,COc1cc(N(C)c2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,,5.66,,,,,
265,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,,5.96,5.85,,4.46,,
266,Cc1nn(-c2ccccc2)nc1Cn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,,4.0,,,,,
267,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,,4.87,,,,,
268,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,,5.25,,,,,
269,NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,,8.24,,,5.57,,
270,OCCNCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,,7.35,,,7.33,,
271,O=C(Nc1ccccc1)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,,4.02,,,,,
272,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,,4.62,,,4.6,,
273,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,,8.1,,,,,
274,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)OC,,6.8,,,,,
275,COc1cc2nccc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OC,,5.77,,,,,
276,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-],,7.55,,,,,
277,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3cccc(OC)c3)ncc2F)C1,,6.26,,,,,
278,c1ccc(C(c2ccccc2)c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,,4.35,,,4.24,,
279,O=C(Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1)NC1CC1,,6.95,,,4.43,,
280,CC(C)n1c(Nc2ccc(NC(=O)Nc3ccc(F)c(Cl)c3)cc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,,7.96,,,,,
281,N#CC(=Cc1ccc(O)c([N+](=O)[O-])c1)C(=N)C(C#N)C#N,,4.22,,,,,
282,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1CN=NCC(F)(F)F,,7.28,,,7.7,,
283,O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,,5.03,,,,,
284,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,,7.62,,,,,
285,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,,6.22,,,,,
286,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,,6.88,,,,,
287,Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1,,6.53,,,,,
288,COc1cccc(N2CCN(CC(O)COc3ncnc4ccccc34)CC2)c1,,6.68,,,,,
289,C/C(=C\c1ccc(O)c(O)c1)[N+](=O)[O-],,5.05,,,,,
290,CCOc1cc2ncnc(C#Cc3nccn3-c3ccccc3)c2cc1OCC,,7.92,,,,,
291,C=CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)C1,,6.26,,,,,
292,CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(Oc4ccccc4)c23)n1,,5.98,,,,,
293,C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cnc4c(cnn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,,7.52,,,,,
294,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCC(=O)O)c1O,,3.9,,,,,
295,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,,5.6,,,,,
296,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,,7.0,,,,,
297,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,,8.3,,,6.6,,
298,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1CN=O,,7.92,,,7.38,,
299,CCOc1ccc(C[C@@H](NC(=O)CC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C)cc1,,8.39,,,,,
300,COc1ccc2c(c1)CC(N(C)c1nc(C)nc3oc(C)cc13)N2,,6.99,,,,,
301,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2cc(F)cc(F)c2)c(Cl)c1,,7.48,,,,,
302,COc1cc(C=C(C#N)C#N)ccc1O,,3.7,,,,,
303,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CSC[C@H]2CO1,,6.28,,,,,
304,COc1ccc(CN=Nc2nc(O)cs2)cc1,,5.24,,,5.04,,
305,C=CC(=O)N1CC[C@@H](n2nc(C(=O)Nc3nc4cc(CCOC)ccc4o3)c3c(N)ncnc32)C1,,8.0,,,,,
306,N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,,7.22,,,7.15,,
307,CCC(=O)N1CCC(C)(c2ccc(Nc3nc(N4CCC[C@@H](N5CCN(C)C5=O)C4)cnc3C(N)=O)cc2)CC1,,6.26,,,,,
308,COc1nc(Nc2ccc(-c3nc4ccccc4s3)cc2)c2cc[nH]c2n1,,5.11,,,,,
309,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,,4.27,,,,,
310,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1,,6.94,,,6.5,,
311,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,,5.23,,,,,
312,Nc1ncnc2c1cnn2-c1ccccc1,,5.57,,,,,
313,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1C[C@H](O)CN1C,,7.23,,,,,
314,C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(CC)c4)c23)C1,,5.06,,,,,
315,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,,8.31,,,,,
316,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,,6.74,,,,,
317,Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,,7.52,,,,,
318,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,,7.82,,,,,
319,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,,6.42,,,,,
320,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3cccc4ccccc34)C2)cc1C,,5.4,,,,,
321,Oc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,8.22,,,,,
322,CCCCN(Cc1cccc(C)c1O)C(=S)Nc1ccccc1,,4.36,,,,,
323,CCOc1ccc(C(=O)N[C@@H]2CCCN(c3nnc(C(N)=O)c(Nc4ccc(C5=NCCN5C)cc4)n3)C2)cc1,,5.26,,,,,
324,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCC(CC2CCC(NC(=O)/C(C#N)=C/c3ccc(O)c(O)c3)CC2)CC1,,4.69,,,,,
325,c1csc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c1,,4.0,,,,,
326,CN1CCN(CCCOc2[nH]nc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,,7.85,,,,,
327,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O,,7.6,,,,,
328,COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,,4.83,,,,,
329,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC,,6.05,,,,,
330,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,,4.11,,,,,
331,COc1cc(C=O)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,,8.22,,,,,
332,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,,5.0,,,,,
333,Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,,5.8,,,,,
334,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,,7.54,,,7.12,,
335,Cc1cc(OCC(=O)N/N=C/c2ccc(C(F)(F)F)cc2)c2c(C)nn(-c3ccccc3)c2n1,,4.45,,,,,
336,O=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)C1C2CC3CC(C2)CC1C3,,5.92,,,,,
337,C[C@@H](Nc1ncnc2sc(-c3ccc(S(C)(=O)=O)cc3)cc12)c1ccccc1,,7.39,,,,,
338,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,,8.44,,,,,
339,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,,8.0,,,,,
340,CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(NN2C(=O)/C(=C\c3ccco3)SC2=S)=N1,,4.0,,,,,
341,NC(=O)c1ncc(N2CCC[C@@H](NC=O)C2)nc1Nc1ccc(C2CCN(C3CCCC3)CC2)cc1,,6.26,,,,,
342,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,,8.82,,,,,
343,N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C[C@H]3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,,6.26,,,6.26,,
344,COc1cc(/C=C2\CCC/C(=C\c3ccccc3Cl)C2=O)cc(OC)c1,,5.82,,,,,
345,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C,,6.89,,,,,
346,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,,8.47,,,7.7,,
347,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,,5.32,,,5.28,,
348,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,,5.13,,,,,
349,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,6.82,,,5.91,,
350,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],,9.31,,,,,
351,Nc1ccccc1Nc1ncnc2cc(Br)ncc12,,6.61,,,,,
352,C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,,7.63,,,,,
353,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCCN(C)C,,7.68,,,,,
354,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)(C)C)c3n2)C[C@H]1F,,7.77,,,,,
355,CC(=O)OC[C@]1(C)[C@@H](OC(C)=O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3CC(C)(C)CC[C@]3(C(=O)OCCCCO[N+](=O)[O-])CC[C@]21C,,7.22,,,,,
356,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,,4.8,,,,,
357,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,,5.43,,,5.33,,
358,CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2C1,,7.72,,,,,
359,C=CS(=O)(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,,7.35,,,7.21,,
360,CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,,4.64,,,4.52,,
361,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,9.04,,,,,
362,CN(C)C(=O)N[C@@H]1CCCN(c2cnc(C(N)=O)c(Nc3ccc(C4(C(=O)N(C)C)CC4)cc3)n2)C1,,5.26,,,,,
363,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn(C3CCC(C)(O)CC3)c3ncnc(N)c23)cc1,,6.26,,,,,
364,Cc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(Br)cc3)C2)cc1,,6.62,,,5.97,,
365,CCc1nccn1Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,,8.22,,,,,
366,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,,4.41,,,,,
367,CC(C)(CN1CCOCC1)NC/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,,9.0,,,,,
368,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4ccccc4)c3)c2cc1OC,,5.66,,,,,
369,Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,,6.46,,,,,
370,CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(OC4CCCCC4)c23)n1,,6.18,,,,,
371,Cc1ccc(Oc2nc3ccccc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,,5.12,,,,,
372,O=C(Nc1ccc(Br)cc1)Nc1ncnc2nn3ccccc3c12,,5.0,,,,,
373,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,,8.16,,,,,
374,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,,8.16,,,6.27,,
375,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,,7.51,,,,,
376,Oc1csc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)n1,,4.85,,,4.78,,
377,COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,,4.98,,,,,
378,C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,,9.32,,,8.06,,
379,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]cnc45)cc3)nc2c1,,5.11,,,,,
380,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cnn(C)c3)n2)c(OC)cc1N1CCC(N(C)C)CC1,,6.99,,,,,
381,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,,6.26,,,5.98,,
