,SMILES_NS,pIC50_erbB4,pIC50_egfr,pIC50_met,pIC50_alk,pIC50_erbB2,pIC50_ret,pIC50_ros1
15257,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C[C@@H](C)CO)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.71,
15258,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C[C@@H](C)O)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.77,
15259,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C[C@H](C)CO)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.7,
15260,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C[C@H](C)O)c5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.78,
15261,COc1ccc(CN2CCN(c3ccc(-c4cc(-c5sc(C)nc5C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.93,
15262,COc1ccc(CN2CCN(c3ccc(-c4cc(OC(F)F)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,5.88,
15263,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.56,
15264,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.0,
15265,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.06,
15266,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC23CC3)cn1,,,,,,7.09,
15267,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)[C@H](C)C2)cn1,,,,,,7.19,
15268,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.88,
15269,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC(C)C)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,6.88,
15270,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC5(CO)COC5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.3,
15271,COc1ccc(CN2CCN(c3ccc(-c4cc(OCC5CCC5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.91,
15272,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCCO)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.52,
15273,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCCO)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.42,
15274,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.33,
15275,COc1ccc(CN2CCN(c3ccc(-c4cc(OCCOC(C)C)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.38,
15276,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.43,
15277,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.04,
15278,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](C)OC)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.37,
15279,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](C)OC)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,7.2,
15280,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H](O)CO)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.11,
15281,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@@H]5CN[C@H](C)CO5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.23,
15282,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.11,
15283,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,6.91,
15284,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](C)OC)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.33,
15285,COc1ccc(CN2CCN(c3ccc(-c4cc(OC[C@H](O)CO)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.23,
15286,COc1ccc(CN2CCN(c3ccc(-c4cc(OCc5cccnc5)cn5ncc(C#N)c45)cc3)CC2)cn1,,,,,,7.41,
15287,COc1ccc(CN2CCN(c3ccc(-c4cc(OCc5cccnc5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.41,
15288,COc1ccc(CN2CCN(c3ccc(-c4cc(OCc5nc(C)no5)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,6.86,
15289,COc1ccc(CN2CCN(c3ncc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cc3F)CC2)cn1,,,,,,7.45,
15290,COc1ccc(CN2C[C@@H]3C[C@H]2CN3c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)cn1,,,,,,7.04,
15291,COc1ccc(CN2C[C@H]3C[C@@H]2CN3c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)cn1,,,,,,7.63,
15292,COc1ccc(CNC(=O)C2(O)CCN(c3cc(C)cc(Nc4cc(C)[nH]n4)n3)CC2)cc1,,,,,,7.26,
15293,COc1ccc(CNC(=O)c2ccc(-c3nc(C)cc(Nc4cc(C)[nH]n4)n3)cn2)cc1,,,,,,7.26,
15294,COc1ccc(CSc2nc(N)c(C#N)c(-c3ccsc3)c2C#N)cc1,,,,,,4.89,
15295,COc1ccc(Cn2cc(-c3cc(-c4ccc(N5CCNCC5)nc4)c4c(C#N)cnn4c3)cn2)cc1,,,,,,7.84,
15296,COc1ccc(F)c(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.91,
15297,COc1ccc(F)cc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.61,
15298,COc1ccc(N(C)C(=O)N2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1,,,,,,7.77,
15299,COc1ccc(N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.37,
15300,COc1ccc(NC(=O)C2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.19,
15301,COc1ccc(NC(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1,,,,,,7.56,
15302,COc1ccc(NC(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,6.87,
15303,COc1ccc(NC(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn2)C3)cn1,,,,,,6.31,
15304,COc1ccc(NC(=O)Nc2ccc(/C=C3/C(=O)Nc4cc(OC)c(OC)cc43)cc2)cc1,,,,,,6.24,
15305,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,,,,,,5.03,
15306,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,,,,,,4.82,
15307,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1O,,,,,,7.96,
15308,COc1ccc(OC)c(NC(=O)Nc2ccc(SCc3n[nH]c(-c4ccc(Cl)cc4)n3)cc2)c1,,,,,,5.26,
15309,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,8.17,
15310,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nc1,,,,,,8.1,
15311,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nn1,,,,,,7.86,
15312,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn3)CC2)cn1,,,,,,7.42,
15313,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,,,,,,7.68,
15314,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nc1,,,,,,7.78,
15315,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nn1,,,,,,7.57,
15316,COc1ccc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,,,,,,7.97,
15317,COc1ccc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nn1,,,,,,7.72,
15318,COc1ccc(S(=O)(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,6.99,
15319,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,,,,,,4.24,
15320,COc1ccc([C@@H](N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)C(F)(F)F)cn1,,,,,,7.05,
15321,COc1ccc([C@H](C)NC(=O)C2(O)CCN(c3cc(C)cc(Nc4cc(C)[nH]n4)n3)CC2)cc1,,,,,,7.26,
15322,COc1ccc([C@H](C)NC(=O)C2(OC)CCN(c3nc(C)cc(Nc4cc(C)[nH]n4)n3)CC2)cc1,,,,,,7.26,
15323,COc1ccc([C@H](N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)C(F)(F)F)cn1,,,,,,5.48,
15324,COc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,,,,,,5.39,
15325,COc1ccc2c(c1)/C(=C/c1[nH]c3c(c1Cl)CN(C(C)=O)CC3)C(=O)N2,,,,,,7.47,
15326,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,,,,,,5.8,
15327,COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,,,,,,5.8,
15328,COc1ccc2c(c1)c1c(-c3ccc(O)cc3)c[nH]c(=O)c1n2C,,,,,,6.22,
15329,COc1cccc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)n1,,,,,,6.94,
15330,COc1cccc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,7.83,
15331,COc1cccc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1C,,,,,,7.66,
15332,COc1cccc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.13,
15333,COc1cccc(CC2(O)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,7.32,
15334,COc1cccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)n1,,,,,,7.2,
15335,COc1cccc(CN2CCN(c3ccc(-c4cc(-c5cn[nH]c5)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.71,
15336,COc1cccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,8.26,
15337,COc1cccc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.97,
15338,COc1cccc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)n1,,,,,,7.74,
15339,COc1cccc2c1NC(=O)/C2=C\c1[nH]c(C)cc1C,,,,,,5.26,
15340,COc1ccccc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.72,
15341,COc1ccccc1CC1(O)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,6.89,
15342,COc1ccccc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,8.31,
15343,COc1ccccc1N(C)C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.84,
15344,COc1cccnc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.59,
15345,COc1cccnc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,8.01,
15346,COc1ccnc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1,,,,,,7.06,
15347,COc1ccnc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,,,,,,7.53,
15348,COc1ccnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1,,,,,,7.34,
15349,COc1ccnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1F,,,,,,7.36,
15350,COc1ccnc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,7.53,
15351,COc1ccnc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)c1,,,,,,7.15,
15352,COc1cnc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,6.59,
15353,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c(F)c1,,,,,,7.11,
15354,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.86,
15355,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.47,
15356,COc1cnc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.45,
15357,COc1cnc(CN2C3CC2CN(c2cnc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.11,
15358,COc1cnc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.61,
15359,COc1cnc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,,,,,,7.14,
15360,COc1cncc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1,,,,,,6.95,
15361,COc1cncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)c1,,,,,,7.45,
15362,COc1cncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)c1,,,,,,7.92,
15363,COc1cncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)c1,,,,,,7.04,
15364,COc1cncc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)c1,,,,,,7.71,
15365,COc1nc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)ccc1F,,,,,,7.52,
15366,COc1ncc(C(=O)N2C3CC2CN(c2ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,8.12,
15367,COc1ncc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1C,,,,,,7.33,
15368,COc1ncc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,7.5,
15369,COc1ncc(C(=O)N2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.7,
15370,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,8.12,
15371,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1C,,,,,,7.88,
15372,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,7.88,
15373,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.7,
15374,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,,,,,7.23,
15375,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)s1,,,,,,7.43,
15376,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn2)C3)cc1F,,,,,,7.37,
15377,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1C,,,,,,7.72,
15378,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,7.98,
15379,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@@H](C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.7,
15380,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,7.9,
15381,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OC[C@H](C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.74,
15382,COc1ncc(CN2C3CC2CN(c2cnc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cc1F,,,,,,7.82,
15383,COc1ncc(CN2C3CC2CN(c2cnc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,8.0,
15384,COc1ncc(CN2C3CC2CN(c2ncc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1Cl,,,,,,7.72,
15385,COc1ncc(CN2CCCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cc1F,,,,,,6.77,
15386,COc1ncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1C,,,,,,8.05,
15387,COc1ncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1Cl,,,,,,8.09,
15388,COc1ncc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)cc1F,,,,,,7.98,
15389,COc1ncc(F)cc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.57,
15390,COc1ncc(F)cc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.88,
15391,COc1ncc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cc1Cl,,,,,,7.52,
15392,COc1ncc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cc1F,,,,,,7.91,
15393,COc1ncc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,,,,,,7.69,
15394,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1Cl,,,,,,7.86,
15395,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1F,,,,,,8.01,
15396,COc1ncc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,,,,,,7.16,
15397,COc1ncc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cc1Cl,,,,,,7.79,
15398,COc1ncc(O[C@H]2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,,,,,,7.08,
15399,COc1nccc(F)c1CN1C2CC1CN(c1ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn1)C2,,,,,,6.57,
15400,COc1ncccc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,8.0,
15401,COc1nnc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cc1C,,,,,,7.63,
15402,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)n2)c1,,,,,,7.64,
15403,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)n2)c1,,,,,,7.23,
15404,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc4c(C(=O)Nc5cccnc5)cccc4c3)n2)c1,,,,,,6.78,
15405,CSCc1ccc(NC(=O)c2c(Br)n(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,10.0,
15406,CSCc1ccc(NC(=O)c2cn(C(C)(C)C)c3ncnc(N)c23)cc1,,,,,,9.22,
15407,CSCc1ccc(NC(=O)c2cn(C(C)(C)CF)c3ncnc(N)c23)cc1,,,,,,9.4,
15408,CSCc1ccc(NC(=O)c2cn(C3(C)CC3)c3ncnc(N)c23)cc1,,,,,,9.7,
15409,CSCc1ccc(NC(=O)c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,,,,,,9.52,
15410,CSCc1ccc(NC(=O)c2nn(C(C)C)c3ncnc(N)c23)cc1,,,,,,9.22,
15411,CSCc1ccc(NC(=O)c2nn(C3CCC3)c3ncnc(N)c23)cc1,,,,,,9.15,
15412,CSCc1ccc(NC(=O)c2nn(C3CCCC3)c3ncnc(N)c23)cc1,,,,,,9.3,
15413,CSCc1ccc(NC(=O)c2nn(C3CCCCC3)c3ncnc(N)c23)cc1,,,,,,8.89,
15414,C[C@@H](C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)c1ccccc1,,,,,,8.36,
15415,C[C@@H](CO)Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CC(C)(C)C)CC4)cc3)c3c(C#N)cnn3c2)cn1,,,,,,7.71,
15416,C[C@@H](CO)Cn1cc(-c2cc(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,,,,,,7.79,
15417,C[C@@H](Cc1c(F)c(F)cc(F)c1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)CN(C1CCN(C)CC1)C3=O,,,,,,8.22,9.52
15418,C[C@@H](Cc1c(F)c(F)cc(F)c1F)Nc1cc[nH]c(=O)c1-c1nc2cc3c(cc2[nH]1)CN(CCN(C)C)C3=O,,,,,,8.45,9.69
15419,C[C@@H](NC(=O)C1(C)CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)C(F)(F)F,,,,,,7.79,
15420,C[C@@H](NC(=O)C1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)C(F)(F)F,,,,,,7.87,
15421,C[C@@H](NC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)c1ccc(F)cc1,,,,,,8.12,
15422,C[C@@H](O)C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.62,
15423,C[C@@H](O)C(=O)NC1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.98,
15424,C[C@@H](O)CC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.98,
15425,C[C@@H](O)CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,,,,,,7.74,
15426,C[C@@H](O)COc1cc(-c2ccc(N3CC(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,,,,,,8.07,
15427,C[C@@H](O)COc1cc(-c2ccc(N3CCC(O)(Cc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.72,
15428,C[C@@H](O)COc1cc(-c2ccc(N3CCC(O)(Cc4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.96,
15429,C[C@@H](O)COc1cc(-c2ccc(N3CCC(O)(Cc4ncccc4F)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.54,
15430,C[C@@H](O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,8.05,
15431,C[C@@H](O)COc1cc(-c2ccc(N3CCN(C(=O)Cc4ccc(F)cn4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.29,
15432,C[C@@H](O)COc1cc(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,,,,,,6.98,
15433,C[C@@H](O)COc1cc(-c2ccc(N3CCN(C(=O)[C@H](O)c4ccc(Cl)cc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.43,
15434,C[C@@H](O)COc1cc(-c2ccc(N3CCN(C(=O)[C@H](O)c4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.49,
15435,C[C@@H](O)COc1cc(-c2ccc(N3CCN(C(=O)[C@H](O)c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.72,
15436,C[C@@H](O)COc1cc(-c2ccc(N3CCN(Cc4ccc(Cl)cn4)CC3)nc2)c2c(C#N)cnn2c1,,,,,,7.56,
